state_name,district_name,season,crop,rainfall,temp
Haryana,JHAJJAR,june,rice,,
Haryana,JHAJJAR,july,rice,,
Haryana,JHAJJAR,august,oilseeds,,
Haryana,JHAJJAR,september,oilseeds,,
Haryana,JHAJJAR,october,cauliflower,,
Haryana,JHAJJAR,november,wheat,,
Haryana,JHAJJAR,december,wheat,,
Haryana,JHAJJAR,march,jute,,
Haryana,JHAJJAR,june,maize,,
Haryana,JHAJJAR,july,maize,,
Haryana,JHAJJAR,june,oilseeds,,
Haryana,JHAJJAR,july,oilseeds,,
Haryana,JHAJJAR,september,cauliflower,,
Haryana,JHAJJAR,november,cauliflower,,
Haryana,JHAJJAR,december,cauliflower,,
Haryana,JHAJJAR,october,cabbage,,
Haryana,JHAJJAR,november,cabbage,,
Haryana,JHAJJAR,december,cabbage,,
Haryana,JHAJJAR,april,tomato,,
Haryana,JHAJJAR,may,tomato,,
Haryana,JHAJJAR,june,tomato,,
Haryana,JHAJJAR,november,capsicum,,
Haryana,JHAJJAR,september,radish,,
Haryana,JHAJJAR,october,cabbage,,
Haryana,JHAJJAR,november,cabbage,,
Haryana,JHAJJAR,october,onion,,
Haryana,JHAJJAR,november,onion,,
Haryana,JHAJJAR,january,pulses,,
Haryana,JHAJJAR,february,pulses,,
Haryana,JHAJJAR,march,pulses,,
Haryana,JHAJJAR,september,coriander,,
Haryana,JHAJJAR,october,garlic,,
Haryana,JHAJJAR,september,garlic,,
Haryana,JHAJJAR,november,garlic,,
Haryana,JHAJJAR,february,bottle gourd,,
Haryana,JHAJJAR,march,bottle gourd,,
Haryana,JHAJJAR,june,bottle gourd,,
Haryana,JHAJJAR,july,bottle gourd,,
Haryana,JHAJJAR,august,carrot,,
Haryana,JHAJJAR,september,carrot,,
Haryana,JHAJJAR,october,carrot,,
Haryana,JHAJJAR,november,tomato,,
Haryana,JHAJJAR,december,tomato,,
Haryana,JHAJJAR,october,tomato,,
Haryana,JHAJJAR,september,spinach,,
Haryana,JHAJJAR,october,spinach,,
Haryana,JHAJJAR,november,spinach,,
Haryana,JHAJJAR,july,jowar,,
Haryana,KARNAL,january,sugarcane,,
Haryana,KARNAL,february,sugarcane,,
Haryana,KARNAL,march,sugarcane,,
Haryana,KARNAL,april,jute,,
Haryana,KARNAL,may,jute,,
Haryana,KARNAL,june,rice,,
Haryana,KARNAL,july,rice,,
Haryana,KARNAL,august,oilseeds,,
Haryana,KARNAL,september,oilseeds,,
Haryana,KARNAL,october,cauliflower,,
Haryana,KARNAL,november,wheat,,
Haryana,KARNAL,december,wheat,,
Haryana,KARNAL,march,jute,,
Haryana,KARNAL,june,maize,,
Haryana,KARNAL,july,maize,,
Haryana,KARNAL,june,oilseeds,,
Haryana,KARNAL,july,oilseeds,,
Haryana,KARNAL,september,cauliflower,,
Haryana,KARNAL,november,cauliflower,,
Haryana,KARNAL,december,cauliflower,,
Haryana,KARNAL,october,cabbage,,
Haryana,KARNAL,november,cabbage,,
Haryana,KARNAL,december,cabbage,,
Haryana,KARNAL,april,tomato,,
Haryana,KARNAL,may,tomato,,
Haryana,KARNAL,june,tomato,,
Haryana,KARNAL,november,capsicum,,
Haryana,KARNAL,september,radish,,
Haryana,KARNAL,october,cabbage,,
Haryana,KARNAL,november,cabbage,,
Haryana,KARNAL,october,onion,,
Haryana,KARNAL,november,onion,,
Haryana,KARNAL,january,pulses,,
Haryana,KARNAL,february,pulses,,
Haryana,KARNAL,march,pulses,,
Haryana,KARNAL,september,coriander,,
Haryana,KARNAL,october,garlic,,
Haryana,KARNAL,september,garlic,,
Haryana,KARNAL,november,garlic,,
Haryana,KARNAL,february,bottle gourd,,
Haryana,KARNAL,march,bottle gourd,,
Haryana,KARNAL,june,bottle gourd,,
Haryana,KARNAL,july,bottle gourd,,
Haryana,KARNAL,august,carrot,,
Haryana,KARNAL,september,carrot,,
Haryana,KARNAL,october,carrot,,
Haryana,KARNAL,november,tomato,,
Haryana,KARNAL,december,tomato,,
Haryana,KARNAL,october,tomato,,
Haryana,KARNAL,september,spinach,,
Haryana,KARNAL,october,spinach,,
Haryana,KARNAL,november,spinach,,
Haryana,KARNAL,july,jowar,,
Haryana,KURUKSHETRA,january,sugarcane,,
Haryana,KURUKSHETRA,february,sugarcane,,
Haryana,KURUKSHETRA,march,sugarcane,,
Haryana,KURUKSHETRA,april,jute,,
Haryana,KURUKSHETRA,may,jute,,
Haryana,KURUKSHETRA,june,rice,,
Haryana,KURUKSHETRA,july,rice,,
Haryana,KURUKSHETRA,august,oilseeds,,
Haryana,KURUKSHETRA,september,oilseeds,,
Haryana,KURUKSHETRA,october,cauliflower,,
Haryana,KURUKSHETRA,november,wheat,,
Haryana,KURUKSHETRA,december,wheat,,
Haryana,KURUKSHETRA,march,jute,,
Haryana,KURUKSHETRA,june,maize,,
Haryana,KURUKSHETRA,july,maize,,
Haryana,KURUKSHETRA,june,oilseeds,,
Haryana,KURUKSHETRA,july,oilseeds,,
Haryana,KURUKSHETRA,september,cauliflower,,
Haryana,KURUKSHETRA,november,cauliflower,,
Haryana,KURUKSHETRA,december,cauliflower,,
Haryana,KURUKSHETRA,october,cabbage,,
Haryana,KURUKSHETRA,november,cabbage,,
Haryana,KURUKSHETRA,december,cabbage,,
Haryana,KURUKSHETRA,april,tomato,,
Haryana,KURUKSHETRA,may,tomato,,
Haryana,KURUKSHETRA,june,tomato,,
Haryana,KURUKSHETRA,november,capsicum,,
Haryana,KURUKSHETRA,september,radish,,
Haryana,KURUKSHETRA,october,cabbage,,
Haryana,KURUKSHETRA,november,cabbage,,
Haryana,KURUKSHETRA,october,onion,,
Haryana,KURUKSHETRA,november,onion,,
Haryana,KURUKSHETRA,january,pulses,,
Haryana,KURUKSHETRA,february,pulses,,
Haryana,KURUKSHETRA,march,pulses,,
Haryana,KURUKSHETRA,september,coriander,,
Haryana,KURUKSHETRA,october,garlic,,
Haryana,KURUKSHETRA,september,garlic,,
Haryana,KURUKSHETRA,november,garlic,,
Haryana,KURUKSHETRA,february,bottle gourd,,
Haryana,KURUKSHETRA,march,bottle gourd,,
Haryana,KURUKSHETRA,june,bottle gourd,,
Haryana,KURUKSHETRA,july,bottle gourd,,
Haryana,KURUKSHETRA,august,carrot,,
Haryana,KURUKSHETRA,september,carrot,,
Haryana,KURUKSHETRA,october,carrot,,
Haryana,KURUKSHETRA,november,tomato,,
Haryana,KURUKSHETRA,december,tomato,,
Haryana,KURUKSHETRA,october,tomato,,
Haryana,KURUKSHETRA,september,spinach,,
Haryana,KURUKSHETRA,october,spinach,,
Haryana,KURUKSHETRA,november,spinach,,
Haryana,KURUKSHETRA,july,jowar,,
Haryana,MEWAT,january,sugarcane,,
Haryana,MEWAT,february,sugarcane,,
Haryana,MEWAT,march,sugarcane,,
Haryana,MEWAT,april,jute,,
Haryana,MEWAT,may,jute,,
Haryana,MEWAT,june,rice,,
Haryana,MEWAT,july,rice,,
Haryana,MEWAT,august,oilseeds,,
Haryana,MEWAT,september,oilseeds,,
Haryana,MEWAT,october,cauliflower,,
Haryana,MEWAT,november,wheat,,
Haryana,MEWAT,december,wheat,,
Haryana,MEWAT,march,jute,,
Haryana,MEWAT,june,maize,,
Haryana,MEWAT,july,maize,,
Haryana,MEWAT,june,oilseeds,,
Haryana,MEWAT,july,oilseeds,,
Haryana,MEWAT,september,cauliflower,,
Haryana,MEWAT,november,cauliflower,,
Haryana,MEWAT,december,cauliflower,,
Haryana,MEWAT,october,cabbage,,
Haryana,MEWAT,november,cabbage,,
Haryana,MEWAT,december,cabbage,,
Haryana,MEWAT,april,tomato,,
Haryana,MEWAT,may,tomato,,
Haryana,MEWAT,june,tomato,,
Haryana,MEWAT,november,capsicum,,
Haryana,MEWAT,september,radish,,
Haryana,MEWAT,october,cabbage,,
Haryana,MEWAT,november,cabbage,,
Haryana,MEWAT,october,onion,,
Haryana,MEWAT,november,onion,,
Haryana,MEWAT,january,pulses,,
Haryana,MEWAT,february,pulses,,
Haryana,MEWAT,march,pulses,,
Haryana,MEWAT,september,coriander,,
Haryana,MEWAT,october,garlic,,
Haryana,MEWAT,september,garlic,,
Haryana,MEWAT,november,garlic,,
Haryana,MEWAT,february,bottle gourd,,
Haryana,MEWAT,march,bottle gourd,,
Haryana,MEWAT,june,bottle gourd,,
Haryana,MEWAT,july,bottle gourd,,
Haryana,MEWAT,august,carrot,,
Haryana,MEWAT,september,carrot,,
Haryana,MEWAT,october,carrot,,
Haryana,MEWAT,november,tomato,,
Haryana,MEWAT,december,tomato,,
Haryana,MEWAT,october,tomato,,
Haryana,MEWAT,september,spinach,,
Haryana,MEWAT,october,spinach,,
Haryana,MEWAT,november,spinach,,
Haryana,MEWAT,july,jowar,,
Haryana,PANIPAT,january,sugarcane,,
Haryana,PANIPAT,february,sugarcane,,
Haryana,PANIPAT,march,sugarcane,,
Haryana,PANIPAT,april,jute,,
Haryana,PANIPAT,may,jute,,
Haryana,PANIPAT,june,rice,,
Haryana,PANIPAT,july,rice,,
Haryana,PANIPAT,august,oilseeds,,
Haryana,PANIPAT,september,oilseeds,,
Haryana,PANIPAT,october,cauliflower,,
Haryana,PANIPAT,november,wheat,,
Haryana,PANIPAT,december,wheat,,
Haryana,PANIPAT,march,jute,,
Haryana,PANIPAT,june,maize,,
Haryana,PANIPAT,july,maize,,
Haryana,PANIPAT,june,oilseeds,,
Haryana,PANIPAT,july,oilseeds,,
Haryana,PANIPAT,september,cauliflower,,
Haryana,PANIPAT,november,cauliflower,,
Haryana,PANIPAT,december,cauliflower,,
Haryana,PANIPAT,october,cabbage,,
Haryana,PANIPAT,november,cabbage,,
Haryana,PANIPAT,december,cabbage,,
Haryana,PANIPAT,april,tomato,,
Haryana,PANIPAT,may,tomato,,
Haryana,PANIPAT,june,tomato,,
Haryana,PANIPAT,november,capsicum,,
Haryana,PANIPAT,september,radish,,
Haryana,PANIPAT,october,cabbage,,
Haryana,PANIPAT,november,cabbage,,
Haryana,PANIPAT,october,onion,,
Haryana,PANIPAT,november,onion,,
Haryana,PANIPAT,january,pulses,,
Haryana,PANIPAT,february,pulses,,
Haryana,PANIPAT,march,pulses,,
Haryana,PANIPAT,september,coriander,,
Haryana,PANIPAT,october,garlic,,
Haryana,PANIPAT,september,garlic,,
Haryana,PANIPAT,november,garlic,,
Haryana,PANIPAT,february,bottle gourd,,
Haryana,PANIPAT,march,bottle gourd,,
Haryana,PANIPAT,june,bottle gourd,,
Haryana,PANIPAT,july,bottle gourd,,
Haryana,PANIPAT,august,carrot,,
Haryana,PANIPAT,september,carrot,,
Haryana,PANIPAT,october,carrot,,
Haryana,PANIPAT,november,tomato,,
Haryana,PANIPAT,december,tomato,,
Haryana,PANIPAT,october,tomato,,
Haryana,PANIPAT,september,spinach,,
Haryana,PANIPAT,october,spinach,,
Haryana,PANIPAT,november,spinach,,
Haryana,PANIPAT,july,jowar,,
Haryana,ROHTAK,january,sugarcane,,
Haryana,ROHTAK,february,sugarcane,,
Haryana,ROHTAK,march,sugarcane,,
Haryana,ROHTAK,april,jute,,
Haryana,ROHTAK,may,jute,,
Haryana,ROHTAK,june,rice,,
Haryana,ROHTAK,july,rice,,
Haryana,ROHTAK,august,oilseeds,,
Haryana,ROHTAK,september,oilseeds,,
Haryana,ROHTAK,october,cauliflower,,
Haryana,ROHTAK,november,wheat,,
Haryana,ROHTAK,december,wheat,,
Haryana,ROHTAK,march,jute,,
Haryana,ROHTAK,june,maize,,
Haryana,ROHTAK,july,maize,,
Haryana,ROHTAK,june,oilseeds,,
Haryana,ROHTAK,july,oilseeds,,
Haryana,ROHTAK,september,cauliflower,,
Haryana,ROHTAK,november,cauliflower,,
Haryana,ROHTAK,december,cauliflower,,
Haryana,ROHTAK,october,cabbage,,
Haryana,ROHTAK,november,cabbage,,
Haryana,ROHTAK,december,cabbage,,
Haryana,ROHTAK,april,tomato,,
Haryana,ROHTAK,may,tomato,,
Haryana,ROHTAK,june,tomato,,
Haryana,ROHTAK,november,capsicum,,
Haryana,ROHTAK,september,radish,,
Haryana,ROHTAK,october,cabbage,,
Haryana,ROHTAK,november,cabbage,,
Haryana,ROHTAK,october,onion,,
Haryana,ROHTAK,november,onion,,
Haryana,ROHTAK,january,pulses,,
Haryana,ROHTAK,february,pulses,,
Haryana,ROHTAK,march,pulses,,
Haryana,ROHTAK,september,coriander,,
Haryana,ROHTAK,october,garlic,,
Haryana,ROHTAK,september,garlic,,
Haryana,ROHTAK,november,garlic,,
Haryana,ROHTAK,february,bottle gourd,,
Haryana,ROHTAK,march,bottle gourd,,
Haryana,ROHTAK,june,bottle gourd,,
Haryana,ROHTAK,july,bottle gourd,,
Haryana,ROHTAK,august,carrot,,
Haryana,ROHTAK,september,carrot,,
Haryana,ROHTAK,october,carrot,,
Haryana,ROHTAK,november,tomato,,
Haryana,ROHTAK,december,tomato,,
Haryana,ROHTAK,october,tomato,,
Haryana,ROHTAK,september,spinach,,
Haryana,ROHTAK,october,spinach,,
Haryana,ROHTAK,november,spinach,,
Haryana,ROHTAK,july,jowar,,
Jharkhand,BOKARO,november,patato,,
Jharkhand,BOKARO,december,patato,,
Jharkhand,BOKARO,october,barley,,
Jharkhand,BOKARO,november,barley,,
Jharkhand,BOKARO,december,barley,,
Jharkhand,BOKARO,october,onion,,
Jharkhand,BOKARO,november,onion,,
Jharkhand,BOKARO,january,pulses,,
Jharkhand,BOKARO,february,pulses,,
Jharkhand,BOKARO,march,pulses,,
Jharkhand,BOKARO,june,rice,,
Jharkhand,BOKARO,july,rice,,
Jharkhand,BOKARO,august,oilseeds,,
Jharkhand,BOKARO,september,oilseeds,,
Jharkhand,BOKARO,october,cauliflower,,
Jharkhand,BOKARO,november,wheat,,
Jharkhand,BOKARO,december,wheat,,
Jharkhand,BOKARO,march,jute,,
Jharkhand,BOKARO,june,maize,,
Jharkhand,BOKARO,july,maize,,
Jharkhand,BOKARO,september,garlic,,
Jharkhand,BOKARO,november,garlic,,
Jharkhand,BOKARO,february,bottle gourd,,
Jharkhand,BOKARO,march,bottle gourd,,
Jharkhand,BOKARO,june,bottle gourd,,
Jharkhand,BOKARO,july,bottle gourd,,
Jharkhand,BOKARO,august,carrot,,
Jharkhand,BOKARO,september,carrot,,
Jharkhand,BOKARO,october,carrot,,
Jharkhand,BOKARO,november,tomato,,
Jharkhand,BOKARO,december,tomato,,
Jharkhand,BOKARO,october,tomato,,
Jharkhand,BOKARO,november,cauliflower,,
Jharkhand,BOKARO,december,cauliflower,,
Jharkhand,BOKARO,october,cabbage,,
Jharkhand,BOKARO,november,cabbage,,
Jharkhand,BOKARO,december,cabbage,,
Jharkhand,DHANBAD,november,patato,,
Jharkhand,DHANBAD,december,patato,,
Jharkhand,DHANBAD,october,barley,,
Jharkhand,DHANBAD,november,barley,,
Jharkhand,DHANBAD,december,barley,,
Jharkhand,DHANBAD,october,onion,,
Jharkhand,DHANBAD,november,onion,,
Jharkhand,DHANBAD,january,pulses,,
Jharkhand,DHANBAD,february,pulses,,
Jharkhand,DHANBAD,march,pulses,,
Jharkhand,DHANBAD,june,rice,,
Jharkhand,DHANBAD,july,rice,,
Jharkhand,DHANBAD,august,oilseeds,,
Jharkhand,DHANBAD,september,oilseeds,,
Jharkhand,DHANBAD,october,cauliflower,,
Jharkhand,DHANBAD,november,wheat,,
Jharkhand,DHANBAD,december,wheat,,
Jharkhand,DHANBAD,march,jute,,
Jharkhand,DHANBAD,june,maize,,
Jharkhand,DHANBAD,july,maize,,
Jharkhand,DHANBAD,september,garlic,,
Jharkhand,DHANBAD,november,garlic,,
Jharkhand,DHANBAD,february,bottle gourd,,
Jharkhand,DHANBAD,march,bottle gourd,,
Jharkhand,DHANBAD,june,bottle gourd,,
Jharkhand,DHANBAD,july,bottle gourd,,
Jharkhand,DHANBAD,august,carrot,,
Jharkhand,DHANBAD,september,carrot,,
Jharkhand,DHANBAD,october,carrot,,
Jharkhand,DHANBAD,november,tomato,,
Jharkhand,DHANBAD,december,tomato,,
Jharkhand,DHANBAD,october,tomato,,
Jharkhand,DHANBAD,november,cauliflower,,
Jharkhand,DHANBAD,december,cauliflower,,
Jharkhand,DHANBAD,october,cabbage,,
Jharkhand,DHANBAD,november,cabbage,,
Jharkhand,DHANBAD,december,cabbage,,
Jharkhand,DHANBAD,january,sugarcane,,
Jharkhand,RANCHI,november,patato,,
Jharkhand,RANCHI,december,patato,,
Jharkhand,RANCHI,october,barley,,
Jharkhand,RANCHI,november,barley,,
Jharkhand,RANCHI,december,barley,,
Jharkhand,RANCHI,october,onion,,
Jharkhand,RANCHI,november,onion,,
Jharkhand,RANCHI,january,pulses,,
Jharkhand,RANCHI,february,pulses,,
Jharkhand,RANCHI,march,pulses,,
Jharkhand,RANCHI,june,rice,,
Jharkhand,RANCHI,july,rice,,
Jharkhand,RANCHI,august,oilseeds,,
Jharkhand,RANCHI,september,oilseeds,,
Jharkhand,RANCHI,october,cauliflower,,
Jharkhand,RANCHI,november,wheat,,
Jharkhand,RANCHI,december,wheat,,
Jharkhand,RANCHI,march,jute,,
Jharkhand,RANCHI,june,maize,,
Jharkhand,RANCHI,july,maize,,
Jharkhand,RANCHI,september,garlic,,
Jharkhand,RANCHI,november,garlic,,
Jharkhand,RANCHI,february,bottle gourd,,
Jharkhand,RANCHI,march,bottle gourd,,
Jharkhand,RANCHI,june,bottle gourd,,
Jharkhand,RANCHI,july,bottle gourd,,
Jharkhand,RANCHI,august,carrot,,
Jharkhand,RANCHI,september,carrot,,
Jharkhand,RANCHI,october,carrot,,
Jharkhand,RANCHI,november,tomato,,
Jharkhand,RANCHI,december,tomato,,
Jharkhand,RANCHI,october,tomato,,
Jharkhand,RANCHI,november,cauliflower,,
Jharkhand,RANCHI,december,cauliflower,,
Jharkhand,RANCHI,october,cabbage,,
Jharkhand,RANCHI,november,cabbage,,
Jharkhand,RANCHI,december,cabbage,,
Jharkhand,RANCHI,january,sugarcane,,
Karnataka,BAGALKOT,january,sugarcane,,
Karnataka,BAGALKOT,february,sugarcane,,
Karnataka,BAGALKOT,march,sugarcane,,
Karnataka,BAGALKOT,april,chilli,,
Karnataka,BAGALKOT,may,tomato,,
Karnataka,BAGALKOT,june,maize,,
Karnataka,BAGALKOT,july,maize,,
Karnataka,BAGALKOT,august,broccoil,,
Karnataka,BAGALKOT,september,peas,,
Karnataka,BAGALKOT,october,peas,,
Karnataka,BAGALKOT,november,peas,,
Karnataka,BAGALKOT,december,bottle gourd,,
Karnataka,BAGALKOT,january,tomato,,
Karnataka,BAGALKOT,february,chilli,,
Karnataka,BAGALKOT,march,chilli,,
Karnataka,BAGALKOT,april,tomato,,
Karnataka,BAGALKOT,may,tomato,,
Karnataka,BAGALKOT,june,tomato,,
Karnataka,BAGALKOT,july,groundnut,,
Karnataka,BAGALKOT,august,carrot,,
Karnataka,BAGALKOT,september,spinach,,
Karnataka,BAGALKOT,october,spinach,,
Karnataka,BAGALKOT,november,spinach,,
Karnataka,BAGALKOT,december,potato,,
Karnataka,BAGALKOT,february,pomegranet,,
Karnataka,BAGALKOT,march,pomegranet,,
Karnataka,BAGALKOT,march,tomato,,
Karnataka,BAGALKOT,may,pepper,,
Karnataka,BAGALKOT,june,pepper,,
Karnataka,BAGALKOT,june,rice,,
Karnataka,BAGALKOT,july,rice,,
Karnataka,BAGALKOT,november,bottle gourd,,
Karnataka,BAGALKOT,october,potato,,
Karnataka,BAGALKOT,november,potato,,
Karnataka,BAGALKOT,may,cardamom,,
Karnataka,BAGALKOT,june,cardamom,,
Karnataka,BAGALKOT,july ,cardamom,,
Karnataka,BAGALKOT,august,cardamom,,
Karnataka,BAGALKOT,june ,arecanut,,
Karnataka,BAGALKOT,july,arecanut,,
Karnataka,BAGALKOT,august,arecanut,,
Karnataka,BAGALKOT,october,arecanut,,
Karnataka,BAGALKOT,november,arecanut,,
Karnataka,BAGALKOT,september,arecanut,,
Karnataka,BELGAUM,january,sugarcane,,
Karnataka,BELGAUM,february,sugarcane,,
Karnataka,BELGAUM,march,sugarcane,,
Karnataka,BELGAUM,april,chilli,,
Karnataka,BELGAUM,may,tomato,,
Karnataka,BELGAUM,june,maize,,
Karnataka,BELGAUM,july,maize,,
Karnataka,BELGAUM,august,broccoil,,
Karnataka,BELGAUM,september,peas,,
Karnataka,BELGAUM,october,peas,,
Karnataka,BELGAUM,november,peas,,
Karnataka,BELGAUM,december,bottle gourd,,
Karnataka,BELGAUM,january,tomato,,
Karnataka,BELGAUM,february,chilli,,
Karnataka,BELGAUM,march,chilli,,
Karnataka,BELGAUM,april,tomato,,
Karnataka,BELGAUM,may,tomato,,
Karnataka,BELGAUM,june,tomato,,
Karnataka,BELGAUM,july,groundnut,,
Karnataka,BELGAUM,august,carrot,,
Karnataka,BELGAUM,september,spinach,,
Karnataka,BELGAUM,october,spinach,,
Karnataka,BELGAUM,november,spinach,,
Karnataka,BELGAUM,december,potato,,
Karnataka,BELGAUM,february,pomegranet,,
Karnataka,BELGAUM,march,pomegranet,,
Karnataka,BELGAUM,march,tomato,,
Karnataka,BELGAUM,may,pepper,,
Karnataka,BELGAUM,june,pepper,,
Karnataka,BELGAUM,june,rice,,
Karnataka,BELGAUM,july,rice,,
Karnataka,BELGAUM,november,bottle gourd,,
Karnataka,BELGAUM,october,potato,,
Karnataka,BELGAUM,november,potato,,
Karnataka,BELGAUM,may,cardamom,,
Karnataka,BELGAUM,june,cardamom,,
Karnataka,BELGAUM,july ,cardamom,,
Karnataka,BELGAUM,august,cardamom,,
Karnataka,BELGAUM,june ,arecanut,,
Karnataka,BELGAUM,july,arecanut,,
Karnataka,BELGAUM,august,arecanut,,
Karnataka,BELGAUM,october,arecanut,,
Karnataka,BELGAUM,november,arecanut,,
Karnataka,BELGAUM,september,arecanut,,
Karnataka,DAVANGERE,january,sugarcane,,
Karnataka,DAVANGERE,february,sugarcane,,
Karnataka,DAVANGERE,march,sugarcane,,
Karnataka,DAVANGERE,april,chilli,,
Karnataka,DAVANGERE,may,tomato,,
Karnataka,DAVANGERE,june,maize,,
Karnataka,DAVANGERE,july,maize,,
Karnataka,DAVANGERE,august,broccoil,,
Karnataka,DAVANGERE,september,peas,,
Karnataka,DAVANGERE,october,peas,,
Karnataka,DAVANGERE,november,peas,,
Karnataka,DAVANGERE,december,bottle gourd,,
Karnataka,DAVANGERE,january,tomato,,
Karnataka,DAVANGERE,february,chilli,,
Karnataka,DAVANGERE,march,chilli,,
Karnataka,DAVANGERE,april,tomato,,
Karnataka,DAVANGERE,may,tomato,,
Karnataka,DAVANGERE,june,tomato,,
Karnataka,DAVANGERE,july,groundnut,,
Karnataka,DAVANGERE,august,carrot,,
Karnataka,DAVANGERE,september,spinach,,
Karnataka,DAVANGERE,october,spinach,,
Karnataka,DAVANGERE,november,spinach,,
Karnataka,DAVANGERE,december,potato,,
Karnataka,DAVANGERE,february,pomegranet,,
Karnataka,DAVANGERE,march,pomegranet,,
Karnataka,DAVANGERE,march,tomato,,
Karnataka,DAVANGERE,may,pepper,,
Karnataka,DAVANGERE,june,pepper,,
Karnataka,DAVANGERE,june,rice,,
Karnataka,DAVANGERE,july,rice,,
Karnataka,DAVANGERE,november,bottle gourd,,
Karnataka,DAVANGERE,october,potato,,
Karnataka,DAVANGERE,november,potato,,
Karnataka,DAVANGERE,may,cardamom,,
Karnataka,DAVANGERE,june,cardamom,,
Karnataka,DAVANGERE,july ,cardamom,,
Karnataka,DAVANGERE,august,cardamom,,
Karnataka,DAVANGERE,june ,arecanut,,
Karnataka,DAVANGERE,july,arecanut,,
Karnataka,DAVANGERE,august,arecanut,,
Karnataka,DAVANGERE,october,arecanut,,
Karnataka,DAVANGERE,november,arecanut,,
Karnataka,DAVANGERE,september,arecanut,,
Karnataka,MYSORE,january,sugarcane,,
Karnataka,MYSORE,february,sugarcane,,
Karnataka,MYSORE,march,sugarcane,,
Karnataka,MYSORE,april,chilli,,
Karnataka,MYSORE,may,tomato,,
Karnataka,MYSORE,june,maize,,
Karnataka,MYSORE,july,maize,,
Karnataka,MYSORE,august,broccoil,,
Karnataka,MYSORE,september,peas,,
Karnataka,MYSORE,october,peas,,
Karnataka,MYSORE,november,peas,,
Karnataka,MYSORE,december,bottle gourd,,
Karnataka,MYSORE,january,tomato,,
Karnataka,MYSORE,february,chilli,,
Karnataka,MYSORE,march,chilli,,
Karnataka,MYSORE,april,tomato,,
Karnataka,MYSORE,may,tomato,,
Karnataka,MYSORE,june,tomato,,
Karnataka,MYSORE,july,groundnut,,
Karnataka,MYSORE,august,carrot,,
Karnataka,MYSORE,september,spinach,,
Karnataka,MYSORE,october,spinach,,
Karnataka,MYSORE,november,spinach,,
Karnataka,MYSORE,december,potato,,
Karnataka,MYSORE,february,pomegranet,,
Karnataka,MYSORE,march,pomegranet,,
Karnataka,MYSORE,march,tomato,,
Karnataka,MYSORE,may,pepper,,
Karnataka,MYSORE,june,pepper,,
Karnataka,MYSORE,june,rice,,
Karnataka,MYSORE,july,rice,,
Karnataka,MYSORE,november,bottle gourd,,
Karnataka,MYSORE,october,potato,,
Karnataka,MYSORE,november,potato,,
Karnataka,MYSORE,may,cardamom,,
Karnataka,MYSORE,june,cardamom,,
Karnataka,MYSORE,july ,cardamom,,
Karnataka,MYSORE,august,cardamom,,
Karnataka,MYSORE,june ,arecanut,,
Karnataka,MYSORE,july,arecanut,,
Karnataka,MYSORE,august,arecanut,,
Karnataka,MYSORE,october,arecanut,,
Karnataka,MYSORE,november,arecanut,,
Karnataka,MYSORE,september,arecanut,,
Kerala,ALAPPUZHA,january,sugarcane,,
Kerala,ALAPPUZHA,february,sugarcane,,
Kerala,ALAPPUZHA,march,sugarcane,,
Kerala,ALAPPUZHA,april,chilli,,
Kerala,ALAPPUZHA,may,tomato,,
Kerala,ALAPPUZHA,june,maize,,
Kerala,ALAPPUZHA,july,maize,,
Kerala,ALAPPUZHA,august,broccoil,,
Kerala,ALAPPUZHA,september,peas,,
Kerala,ALAPPUZHA,october,peas,,
Kerala,ALAPPUZHA,november,peas,,
Kerala,ALAPPUZHA,december,bottle gourd,,
Kerala,ALAPPUZHA,january,tomato,,
Kerala,ALAPPUZHA,february,chilli,,
Kerala,ALAPPUZHA,march,chilli,,
Kerala,ALAPPUZHA,april,tomato,,
Kerala,ALAPPUZHA,may,tomato,,
