state_name,district_name,season,crop
Uttar Pradesh,ALLAHABAD,june,tomato
Uttar Pradesh,ALLAHABAD,july,wheat 
Uttar Pradesh,ALLAHABAD,august,bajra
Uttar Pradesh,ALLAHABAD,september,rice
Uttar Pradesh,ALLAHABAD,october,mango
Uttar Pradesh,ALLAHABAD,november,potato
Uttar Pradesh,ALLAHABAD,december,tomato
Uttar Pradesh,ALLAHABAD,october,wheat 
Uttar Pradesh,ALLAHABAD,september,bajra
Uttar Pradesh,ALLAHABAD,october,rice
Uttar Pradesh,ALLAHABAD,november,mango
Uttar Pradesh,ALLAHABAD,august,potato
Uttar Pradesh,ALLAHABAD,september,tomato
Uttar Pradesh,ALLAHABAD,october,wheat 
Uttar Pradesh,ALLAHABAD,november,bajra
Uttar Pradesh,ALLAHABAD,january,rice
Uttar Pradesh,ALLAHABAD,october,tomato
Uttar Pradesh,ALLAHABAD,november,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,january,bajra
Uttar Pradesh,AMBEDKAR NAGAR,february,rice
Uttar Pradesh,AMBEDKAR NAGAR,march,mango
Uttar Pradesh,AMBEDKAR NAGAR,april,potato
Uttar Pradesh,AMBEDKAR NAGAR,may,tomato
Uttar Pradesh,AMBEDKAR NAGAR,june,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,july,bajra
Uttar Pradesh,AMBEDKAR NAGAR,august,rice
Uttar Pradesh,AMBEDKAR NAGAR,september,mango
Uttar Pradesh,AMBEDKAR NAGAR,october,potato
Uttar Pradesh,AMBEDKAR NAGAR,november,tomato
Uttar Pradesh,AMBEDKAR NAGAR,december,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,march,bajra
Uttar Pradesh,AMBEDKAR NAGAR,june,rice
Uttar Pradesh,AMBEDKAR NAGAR,july,tomato
Uttar Pradesh,AMBEDKAR NAGAR,june,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,july,bajra
Uttar Pradesh,AMBEDKAR NAGAR,september,rice
Uttar Pradesh,AMBEDKAR NAGAR,november,mango
Uttar Pradesh,AMBEDKAR NAGAR,december,potato
Uttar Pradesh,AMBEDKAR NAGAR,october,tomato
Uttar Pradesh,AMBEDKAR NAGAR,november,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,december,bajra
Uttar Pradesh,AMBEDKAR NAGAR,april,rice
Uttar Pradesh,AMBEDKAR NAGAR,may,mango
Uttar Pradesh,AMBEDKAR NAGAR,june,potato
Uttar Pradesh,AMBEDKAR NAGAR,november,tomato
Uttar Pradesh,AMBEDKAR NAGAR,september,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,october,bajra
Uttar Pradesh,AMBEDKAR NAGAR,november,rice
Uttar Pradesh,AMBEDKAR NAGAR,february,tomato
Uttar Pradesh,AMBEDKAR NAGAR,march,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,march,bajra
Uttar Pradesh,AMBEDKAR NAGAR,april,rice
Uttar Pradesh,AMBEDKAR NAGAR,october,mango
Uttar Pradesh,AMBEDKAR NAGAR,november,potato
Uttar Pradesh,AMBEDKAR NAGAR,december,tomato
Uttar Pradesh,AMBEDKAR NAGAR,october,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,november,bajra
Uttar Pradesh,AMBEDKAR NAGAR,december,rice
Uttar Pradesh,AMBEDKAR NAGAR,october,mango
Uttar Pradesh,AMBEDKAR NAGAR,november,potato
Uttar Pradesh,AMBEDKAR NAGAR,january,tomato
Uttar Pradesh,AMBEDKAR NAGAR,february,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,march,bajra
Uttar Pradesh,AMBEDKAR NAGAR,september,rice
Uttar Pradesh,AMBEDKAR NAGAR,october,tomato
Uttar Pradesh,AMBEDKAR NAGAR,september,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,november,bajra
Uttar Pradesh,AMBEDKAR NAGAR,february,rice
Uttar Pradesh,AMBEDKAR NAGAR,march,mango
Uttar Pradesh,AMBEDKAR NAGAR,june,potato
Uttar Pradesh,AMBEDKAR NAGAR,july,tomato
Uttar Pradesh,AMBEDKAR NAGAR,august,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,september,bajra
Uttar Pradesh,AMBEDKAR NAGAR,october,rice
Uttar Pradesh,AMBEDKAR NAGAR,november,mango
Uttar Pradesh,AMBEDKAR NAGAR,december,potato
Uttar Pradesh,AMBEDKAR NAGAR,october,tomato
Uttar Pradesh,AMBEDKAR NAGAR,september,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,october,bajra
Uttar Pradesh,AMBEDKAR NAGAR,november,rice
Uttar Pradesh,AMBEDKAR NAGAR,august,tomato
Uttar Pradesh,AMBEDKAR NAGAR,september,wheat 
Uttar Pradesh,AMBEDKAR NAGAR,october,bajra
Uttar Pradesh,AMBEDKAR NAGAR,november,rice
Uttar Pradesh,AMBEDKAR NAGAR,january,mango
Uttar Pradesh,AMBEDKAR NAGAR,october,potato
Uttar Pradesh,AMBEDKAR NAGAR,november,tomato
Uttar Pradesh,AURAIYA,january,wheat 
Uttar Pradesh,AURAIYA,february,bajra
Uttar Pradesh,AURAIYA,march,rice
Uttar Pradesh,AURAIYA,april,mango
Uttar Pradesh,AURAIYA,may,potato
Uttar Pradesh,AURAIYA,june,tomato
Uttar Pradesh,AURAIYA,july,wheat 
Uttar Pradesh,AURAIYA,august,bajra
Uttar Pradesh,AURAIYA,september,rice
Uttar Pradesh,AURAIYA,october,tomato
Uttar Pradesh,AURAIYA,november,wheat 
Uttar Pradesh,AURAIYA,december,bajra
Uttar Pradesh,AURAIYA,march,rice
Uttar Pradesh,AURAIYA,june,mango
Uttar Pradesh,AURAIYA,july,potato
Uttar Pradesh,AURAIYA,june,tomato
Uttar Pradesh,AURAIYA,july,wheat 
Uttar Pradesh,AURAIYA,september,bajra
Uttar Pradesh,AURAIYA,november,rice
Uttar Pradesh,AURAIYA,december,mango
Uttar Pradesh,AURAIYA,october,potato
Uttar Pradesh,AURAIYA,november,tomato
Uttar Pradesh,AURAIYA,december,wheat 
Uttar Pradesh,AURAIYA,april,bajra
Uttar Pradesh,AURAIYA,may,rice
Uttar Pradesh,AURAIYA,june,tomato
Uttar Pradesh,AURAIYA,november,wheat 
Uttar Pradesh,AURAIYA,september,bajra
Uttar Pradesh,AURAIYA,october,rice
Uttar Pradesh,AURAIYA,november,mango
Uttar Pradesh,AURAIYA,february,potato
Uttar Pradesh,AURAIYA,march,tomato
Uttar Pradesh,AURAIYA,march,wheat 
Uttar Pradesh,AURAIYA,april,bajra
Uttar Pradesh,AURAIYA,october,rice
Uttar Pradesh,AURAIYA,november,mango
Uttar Pradesh,AURAIYA,december,potato
Uttar Pradesh,AURAIYA,october,tomato
Uttar Pradesh,AURAIYA,november,wheat 
Uttar Pradesh,AURAIYA,december,bajra
Uttar Pradesh,AURAIYA,october,rice
Uttar Pradesh,AURAIYA,november,tomato
Uttar Pradesh,AURAIYA,january,wheat 
Uttar Pradesh,AURAIYA,february,bajra
Uttar Pradesh,AURAIYA,march,rice
Uttar Pradesh,AURAIYA,september,mango
Uttar Pradesh,AURAIYA,october,potato
Uttar Pradesh,AURAIYA,september,tomato
Uttar Pradesh,AURAIYA,november,wheat 
Uttar Pradesh,AURAIYA,february,bajra
Uttar Pradesh,AURAIYA,march,rice
Uttar Pradesh,AURAIYA,june,mango
Uttar Pradesh,AURAIYA,july,potato
Uttar Pradesh,AURAIYA,august,tomato
Uttar Pradesh,AURAIYA,september,wheat 
Uttar Pradesh,AURAIYA,october,bajra
Uttar Pradesh,AURAIYA,november,rice
Uttar Pradesh,AURAIYA,december,tomato
Uttar Pradesh,AURAIYA,october,wheat 
Uttar Pradesh,AURAIYA,september,bajra
Uttar Pradesh,AURAIYA,october,rice
Uttar Pradesh,AURAIYA,november,mango
Uttar Pradesh,AURAIYA,august,potato
Uttar Pradesh,AURAIYA,september,tomato
Uttar Pradesh,AURAIYA,october,wheat 
Uttar Pradesh,AURAIYA,november,bajra
Uttar Pradesh,AURAIYA,january,rice
Uttar Pradesh,AURAIYA,october,mango
Uttar Pradesh,AURAIYA,november,potato
Uttar Pradesh,AZAMGARH,january,tomato
Uttar Pradesh,AZAMGARH,february,wheat 
Uttar Pradesh,AZAMGARH,march,bajra
Uttar Pradesh,AZAMGARH,april,rice
Uttar Pradesh,AZAMGARH,may,tomato
Uttar Pradesh,AZAMGARH,june,wheat 
Uttar Pradesh,AZAMGARH,july,bajra
Uttar Pradesh,AZAMGARH,august,rice
Uttar Pradesh,AZAMGARH,september,mango
Uttar Pradesh,AZAMGARH,october,potato
Uttar Pradesh,AZAMGARH,november,tomato
Uttar Pradesh,AZAMGARH,december,wheat 
Uttar Pradesh,AZAMGARH,march,bajra
Uttar Pradesh,AZAMGARH,june,rice
Uttar Pradesh,AZAMGARH,july,mango
Uttar Pradesh,AZAMGARH,june,potato
Uttar Pradesh,AZAMGARH,july,tomato
Uttar Pradesh,AZAMGARH,september,wheat 
Uttar Pradesh,AZAMGARH,november,bajra
Uttar Pradesh,AZAMGARH,december,rice
Uttar Pradesh,AZAMGARH,october,tomato
Uttar Pradesh,AZAMGARH,november,wheat 
Uttar Pradesh,AZAMGARH,december,bajra
Uttar Pradesh,AZAMGARH,april,rice
Uttar Pradesh,AZAMGARH,may,mango
Uttar Pradesh,AZAMGARH,june,potato
Uttar Pradesh,AZAMGARH,november,tomato
Uttar Pradesh,AZAMGARH,september,wheat 
Uttar Pradesh,AZAMGARH,october,bajra
Uttar Pradesh,AZAMGARH,november,rice
Uttar Pradesh,AZAMGARH,february,mango
Uttar Pradesh,AZAMGARH,march,potato
Uttar Pradesh,AZAMGARH,march,tomato
Uttar Pradesh,AZAMGARH,april,wheat 
Uttar Pradesh,AZAMGARH,october,bajra
Uttar Pradesh,AZAMGARH,november,rice
Uttar Pradesh,AZAMGARH,december,tomato
Uttar Pradesh,AZAMGARH,october,wheat 
Uttar Pradesh,AZAMGARH,november,bajra
Uttar Pradesh,AZAMGARH,december,rice
Uttar Pradesh,AZAMGARH,october,mango
Uttar Pradesh,AZAMGARH,november,potato
Uttar Pradesh,AZAMGARH,january,tomato
Uttar Pradesh,AZAMGARH,february,wheat 
Uttar Pradesh,AZAMGARH,march,bajra
Uttar Pradesh,AZAMGARH,september,rice
Uttar Pradesh,AZAMGARH,october,mango
Uttar Pradesh,AZAMGARH,september,potato
Uttar Pradesh,AZAMGARH,november,tomato
Uttar Pradesh,AZAMGARH,february,wheat 
Uttar Pradesh,AZAMGARH,march,bajra
Uttar Pradesh,AZAMGARH,june,rice
Uttar Pradesh,AZAMGARH,july,tomato
Uttar Pradesh,AZAMGARH,august,wheat 
Uttar Pradesh,AZAMGARH,september,bajra
Uttar Pradesh,AZAMGARH,october,rice
Uttar Pradesh,AZAMGARH,november,mango
Uttar Pradesh,AZAMGARH,december,potato
Uttar Pradesh,AZAMGARH,october,tomato
Uttar Pradesh,AZAMGARH,september,wheat 
Uttar Pradesh,AZAMGARH,october,bajra
Uttar Pradesh,AZAMGARH,november,rice
Uttar Pradesh,AZAMGARH,august,mango
Uttar Pradesh,AZAMGARH,september,potato
Uttar Pradesh,AZAMGARH,october,tomato
Uttar Pradesh,AZAMGARH,november,wheat 
Uttar Pradesh,AZAMGARH,january,bajra
Uttar Pradesh,AZAMGARH,october,rice
Uttar Pradesh,AZAMGARH,november,tomato
Uttar Pradesh,BALLIA,january,wheat 
Uttar Pradesh,BALLIA,february,bajra
Uttar Pradesh,BALLIA,march,rice
Uttar Pradesh,BALLIA,april,mango
Uttar Pradesh,BALLIA,may,potato
Uttar Pradesh,BALLIA,june,tomato
Uttar Pradesh,BALLIA,july,wheat 
Uttar Pradesh,BALLIA,august,bajra
Uttar Pradesh,BALLIA,september,rice
Uttar Pradesh,BALLIA,october,mango
Uttar Pradesh,BALLIA,november,potato
Uttar Pradesh,BALLIA,december,tomato
Uttar Pradesh,BALLIA,march,wheat 
Uttar Pradesh,BALLIA,june,bajra
Uttar Pradesh,BALLIA,july,rice
Uttar Pradesh,BALLIA,june,tomato
Uttar Pradesh,BALLIA,july,wheat 
Uttar Pradesh,BALLIA,september,bajra
Uttar Pradesh,BALLIA,november,rice
Uttar Pradesh,BALLIA,december,mango
Uttar Pradesh,BALLIA,october,potato
Uttar Pradesh,BALLIA,november,tomato
Uttar Pradesh,BALLIA,december,wheat 
Uttar Pradesh,BALLIA,april,bajra
Uttar Pradesh,BALLIA,may,rice
Uttar Pradesh,BALLIA,june,mango
Uttar Pradesh,BALLIA,november,potato
Uttar Pradesh,BALLIA,september,tomato
Uttar Pradesh,BALLIA,october,wheat 
Uttar Pradesh,BALLIA,november,bajra
Uttar Pradesh,BALLIA,february,rice
Uttar Pradesh,BALLIA,march,tomato
Uttar Pradesh,BALLIA,march,wheat 
Uttar Pradesh,BALLIA,april,bajra
Uttar Pradesh,BALLIA,october,rice
Uttar Pradesh,BALLIA,november,mango
Uttar Pradesh,BALLIA,december,potato
Uttar Pradesh,BALLIA,october,tomato
Uttar Pradesh,BALLIA,november,wheat 
Uttar Pradesh,BALLIA,december,bajra
Uttar Pradesh,BALLIA,october,rice
Uttar Pradesh,BALLIA,november,mango
Uttar Pradesh,BALLIA,january,potato
Uttar Pradesh,BALLIA,february,tomato
Uttar Pradesh,BALLIA,march,wheat 
Uttar Pradesh,BALLIA,september,bajra
Uttar Pradesh,BALLIA,october,rice
Uttar Pradesh,BALLIA,september,tomato
Uttar Pradesh,BALLIA,november,wheat 
Uttar Pradesh,BALLIA,february,bajra
Uttar Pradesh,BALLIA,march,rice
Uttar Pradesh,BALLIA,june,mango
Uttar Pradesh,BALLIA,july,potato
Uttar Pradesh,BALLIA,august,tomato
Uttar Pradesh,BALLIA,september,wheat 
Uttar Pradesh,BALLIA,october,bajra
Uttar Pradesh,BALLIA,november,rice
Uttar Pradesh,BALLIA,december,mango
Uttar Pradesh,BALLIA,october,potato
Uttar Pradesh,BALLIA,september,tomato
Uttar Pradesh,BALLIA,october,wheat 
Uttar Pradesh,BALLIA,november,bajra
Uttar Pradesh,BALLIA,august,rice
Uttar Pradesh,BALLIA,september,tomato
Uttar Pradesh,BALLIA,october,wheat 
Uttar Pradesh,BALLIA,november,bajra
Uttar Pradesh,BALLIA,january,rice
Uttar Pradesh,BALLIA,october,mango
Uttar Pradesh,BALLIA,november,potato
Uttar Pradesh,BAREILLY,january,tomato
Uttar Pradesh,BAREILLY,february,wheat 
Uttar Pradesh,BAREILLY,march,bajra
Uttar Pradesh,BAREILLY,april,rice
Uttar Pradesh,BAREILLY,may,mango
Uttar Pradesh,BAREILLY,june,potato
Uttar Pradesh,BAREILLY,july,tomato
Uttar Pradesh,BAREILLY,august,wheat 
Uttar Pradesh,BAREILLY,september,bajra
Uttar Pradesh,BAREILLY,october,rice
Uttar Pradesh,BAREILLY,november,tomato
Uttar Pradesh,BAREILLY,december,wheat 
Uttar Pradesh,BAREILLY,march,bajra
Uttar Pradesh,BAREILLY,june,rice
Uttar Pradesh,BAREILLY,july,mango
Uttar Pradesh,BAREILLY,june,potato
Uttar Pradesh,BAREILLY,july,tomato
Uttar Pradesh,BAREILLY,september,wheat 
Uttar Pradesh,BAREILLY,november,bajra
Uttar Pradesh,BAREILLY,december,rice
Uttar Pradesh,BAREILLY,october,mango
Uttar Pradesh,BAREILLY,november,potato
Uttar Pradesh,BAREILLY,december,tomato
Uttar Pradesh,BAREILLY,april,wheat 
Uttar Pradesh,BAREILLY,may,bajra
Uttar Pradesh,BAREILLY,june,rice
Uttar Pradesh,BAREILLY,november,tomato
Uttar Pradesh,BAREILLY,september,wheat 
Uttar Pradesh,BAREILLY,october,bajra
Uttar Pradesh,BAREILLY,november,rice
Uttar Pradesh,BAREILLY,february,mango
Uttar Pradesh,BAREILLY,march,potato
Uttar Pradesh,BAREILLY,march,tomato
Uttar Pradesh,BAREILLY,april,wheat 
Uttar Pradesh,BAREILLY,october,bajra
Uttar Pradesh,BAREILLY,november,rice
Uttar Pradesh,BAREILLY,december,mango
Uttar Pradesh,BAREILLY,october,potato
Uttar Pradesh,BAREILLY,november,tomato
Uttar Pradesh,BAREILLY,december,wheat 
Uttar Pradesh,BAREILLY,october,bajra
Uttar Pradesh,BAREILLY,november,rice
Uttar Pradesh,BAREILLY,january,tomato
Uttar Pradesh,BAREILLY,february,wheat 
Uttar Pradesh,BAREILLY,march,bajra
Uttar Pradesh,BAREILLY,september,rice
Uttar Pradesh,BAREILLY,october,mango
Uttar Pradesh,BAREILLY,september,potato
Uttar Pradesh,BAREILLY,november,tomato
Uttar Pradesh,BAREILLY,february,wheat 
Uttar Pradesh,BAREILLY,march,bajra
Uttar Pradesh,BAREILLY,june,rice
Uttar Pradesh,BAREILLY,july,mango
Uttar Pradesh,BAREILLY,august,potato
Uttar Pradesh,BAREILLY,september,tomato
Uttar Pradesh,BAREILLY,october,wheat 
Uttar Pradesh,BAREILLY,november,bajra
Uttar Pradesh,BAREILLY,december,rice
Uttar Pradesh,BAREILLY,october,tomato
Uttar Pradesh,BAREILLY,september,wheat 
Uttar Pradesh,BAREILLY,october,bajra
Uttar Pradesh,BAREILLY,november,rice
Uttar Pradesh,BAREILLY,august,mango
Uttar Pradesh,BAREILLY,september,potato
Uttar Pradesh,BAREILLY,october,tomato
Uttar Pradesh,BAREILLY,november,wheat 
Uttar Pradesh,BAREILLY,january,bajra
Uttar Pradesh,BAREILLY,october,rice
Uttar Pradesh,BAREILLY,november,mango
Uttar Pradesh,BULANDSHAHR,january,potato
Uttar Pradesh,BULANDSHAHR,february,tomato
Uttar Pradesh,BULANDSHAHR,march,wheat 
Uttar Pradesh,BULANDSHAHR,april,bajra
Uttar Pradesh,BULANDSHAHR,may,rice
Uttar Pradesh,BULANDSHAHR,june,tomato
Uttar Pradesh,BULANDSHAHR,july,wheat 
Uttar Pradesh,BULANDSHAHR,august,bajra
Uttar Pradesh,BULANDSHAHR,september,rice
Uttar Pradesh,BULANDSHAHR,october,mango
Uttar Pradesh,BULANDSHAHR,november,potato
Uttar Pradesh,BULANDSHAHR,december,tomato
Uttar Pradesh,BULANDSHAHR,march,wheat 
Uttar Pradesh,BULANDSHAHR,june,bajra
Uttar Pradesh,BULANDSHAHR,july,rice
Uttar Pradesh,BULANDSHAHR,june,mango
Uttar Pradesh,BULANDSHAHR,july,potato
Uttar Pradesh,BULANDSHAHR,september,tomato
Uttar Pradesh,BULANDSHAHR,november,wheat 
Uttar Pradesh,BULANDSHAHR,december,bajra
Uttar Pradesh,BULANDSHAHR,october,rice
Uttar Pradesh,BULANDSHAHR,november,tomato
Uttar Pradesh,BULANDSHAHR,december,wheat 
Uttar Pradesh,BULANDSHAHR,april,bajra
Uttar Pradesh,BULANDSHAHR,may,rice
Uttar Pradesh,BULANDSHAHR,june,mango
Uttar Pradesh,BULANDSHAHR,november,potato
Uttar Pradesh,BULANDSHAHR,september,tomato
Uttar Pradesh,BULANDSHAHR,october,wheat 
Uttar Pradesh,BULANDSHAHR,november,bajra
Uttar Pradesh,BULANDSHAHR,february,rice
Uttar Pradesh,BULANDSHAHR,march,mango
Uttar Pradesh,BULANDSHAHR,march,potato
Uttar Pradesh,BULANDSHAHR,april,tomato
Uttar Pradesh,BULANDSHAHR,october,wheat 
Uttar Pradesh,BULANDSHAHR,november,bajra
Uttar Pradesh,BULANDSHAHR,december,rice
Uttar Pradesh,BULANDSHAHR,october,tomato
Uttar Pradesh,BULANDSHAHR,november,wheat 
Uttar Pradesh,BULANDSHAHR,december,bajra
Uttar Pradesh,BULANDSHAHR,october,rice
Uttar Pradesh,BULANDSHAHR,november,mango
Uttar Pradesh,BULANDSHAHR,january,potato
Uttar Pradesh,BULANDSHAHR,february,tomato
Uttar Pradesh,BULANDSHAHR,march,wheat 
Uttar Pradesh,BULANDSHAHR,september,bajra
Uttar Pradesh,BULANDSHAHR,october,rice
Uttar Pradesh,BULANDSHAHR,september,mango
Uttar Pradesh,BULANDSHAHR,november,potato
Uttar Pradesh,BULANDSHAHR,february,tomato
Uttar Pradesh,BULANDSHAHR,march,wheat 
Uttar Pradesh,BULANDSHAHR,june,bajra
Uttar Pradesh,BULANDSHAHR,july,rice
Uttar Pradesh,BULANDSHAHR,august,tomato
Uttar Pradesh,BULANDSHAHR,september,wheat 
Uttar Pradesh,BULANDSHAHR,october,bajra
Uttar Pradesh,BULANDSHAHR,november,rice
Uttar Pradesh,BULANDSHAHR,december,mango
Uttar Pradesh,BULANDSHAHR,october,potato
Uttar Pradesh,BULANDSHAHR,september,tomato
Uttar Pradesh,BULANDSHAHR,october,wheat 
Uttar Pradesh,BULANDSHAHR,november,bajra
Uttar Pradesh,BULANDSHAHR,august,rice
Uttar Pradesh,BULANDSHAHR,september,mango
Uttar Pradesh,BULANDSHAHR,october,potato
Uttar Pradesh,BULANDSHAHR,november,tomato
Uttar Pradesh,BULANDSHAHR,january,wheat 
Uttar Pradesh,BULANDSHAHR,october,bajra
Uttar Pradesh,BULANDSHAHR,november,rice
Uttar Pradesh,CHANDAULI,january,tomato
Uttar Pradesh,CHANDAULI,february,wheat 
Uttar Pradesh,CHANDAULI,march,bajra
Uttar Pradesh,CHANDAULI,april,rice
Uttar Pradesh,CHANDAULI,may,mango
Uttar Pradesh,CHANDAULI,june,potato
Uttar Pradesh,CHANDAULI,july,tomato
Uttar Pradesh,CHANDAULI,august,wheat 
Uttar Pradesh,CHANDAULI,september,bajra
Uttar Pradesh,CHANDAULI,october,rice
Uttar Pradesh,CHANDAULI,november,mango
Uttar Pradesh,CHANDAULI,december,potato
Uttar Pradesh,CHANDAULI,march,tomato
Uttar Pradesh,CHANDAULI,june,wheat 
Uttar Pradesh,CHANDAULI,july,bajra
Uttar Pradesh,CHANDAULI,june,rice
Uttar Pradesh,CHANDAULI,july,tomato
Uttar Pradesh,CHANDAULI,september,wheat 
Uttar Pradesh,CHANDAULI,november,bajra
Uttar Pradesh,CHANDAULI,december,rice
Uttar Pradesh,CHANDAULI,october,mango
Uttar Pradesh,CHANDAULI,november,potato
Uttar Pradesh,CHANDAULI,december,tomato
Uttar Pradesh,CHANDAULI,april,wheat 
Uttar Pradesh,CHANDAULI,may,bajra
Uttar Pradesh,CHANDAULI,june,rice
Uttar Pradesh,CHANDAULI,november,mango
Uttar Pradesh,CHANDAULI,september,potato
Uttar Pradesh,CHANDAULI,october,tomato
Uttar Pradesh,CHANDAULI,november,wheat 
Uttar Pradesh,CHANDAULI,february,bajra
Uttar Pradesh,CHANDAULI,march,rice
Uttar Pradesh,CHANDAULI,march,tomato
Uttar Pradesh,CHANDAULI,april,wheat 
Uttar Pradesh,CHANDAULI,october,bajra
Uttar Pradesh,CHANDAULI,november,rice
Uttar Pradesh,CHANDAULI,december,mango
Uttar Pradesh,CHANDAULI,october,potato
Uttar Pradesh,CHANDAULI,november,tomato
Uttar Pradesh,CHANDAULI,december,wheat 
Uttar Pradesh,CHANDAULI,october,bajra
Uttar Pradesh,CHANDAULI,november,rice
Uttar Pradesh,CHANDAULI,january,mango
Uttar Pradesh,CHANDAULI,february,potato
Uttar Pradesh,CHANDAULI,march,tomato
Uttar Pradesh,CHANDAULI,september,wheat 
Uttar Pradesh,CHANDAULI,october,bajra
Uttar Pradesh,CHANDAULI,september,rice
Uttar Pradesh,CHANDAULI,november,tomato
Uttar Pradesh,CHANDAULI,february,wheat 
Uttar Pradesh,CHANDAULI,march,bajra
Uttar Pradesh,CHANDAULI,june,rice
Uttar Pradesh,CHANDAULI,july,mango
Uttar Pradesh,CHANDAULI,august,potato
Uttar Pradesh,CHANDAULI,september,tomato
Uttar Pradesh,CHANDAULI,october,wheat 
Uttar Pradesh,CHANDAULI,november,bajra
Uttar Pradesh,CHANDAULI,december,rice
Uttar Pradesh,CHANDAULI,october,mango
Uttar Pradesh,CHANDAULI,september,potato
Uttar Pradesh,CHANDAULI,october,tomato
Uttar Pradesh,CHANDAULI,november,wheat 
Uttar Pradesh,CHANDAULI,august,bajra
Uttar Pradesh,CHANDAULI,september,rice
Uttar Pradesh,CHANDAULI,october,tomato
Uttar Pradesh,CHANDAULI,november,wheat 
Uttar Pradesh,CHANDAULI,january,bajra
Uttar Pradesh,CHANDAULI,october,rice
Uttar Pradesh,CHANDAULI,november,mango
Uttar Pradesh,DEORIA,january,potato
Uttar Pradesh,DEORIA,february,tomato
Uttar Pradesh,DEORIA,march,wheat 
Uttar Pradesh,DEORIA,april,bajra
Uttar Pradesh,DEORIA,may,rice
Uttar Pradesh,DEORIA,june,mango
Uttar Pradesh,DEORIA,july,potato
Uttar Pradesh,DEORIA,august,tomato
Uttar Pradesh,DEORIA,september,wheat 
Uttar Pradesh,DEORIA,october,bajra
Uttar Pradesh,DEORIA,november,rice
Uttar Pradesh,DEORIA,december,tomato
Uttar Pradesh,DEORIA,march,wheat 
Uttar Pradesh,DEORIA,june,bajra
Uttar Pradesh,DEORIA,july,rice
Uttar Pradesh,DEORIA,june,mango
Uttar Pradesh,DEORIA,july,potato
Uttar Pradesh,DEORIA,september,tomato
Uttar Pradesh,DEORIA,november,wheat 
Uttar Pradesh,DEORIA,december,bajra
Uttar Pradesh,DEORIA,october,rice
Uttar Pradesh,DEORIA,november,mango
Uttar Pradesh,DEORIA,december,potato
Uttar Pradesh,DEORIA,april,tomato
Uttar Pradesh,DEORIA,may,wheat 
Uttar Pradesh,DEORIA,june,bajra
Uttar Pradesh,DEORIA,november,rice
Uttar Pradesh,DEORIA,september,tomato
Uttar Pradesh,DEORIA,october,wheat 
Uttar Pradesh,DEORIA,november,bajra
Uttar Pradesh,DEORIA,february,rice
Uttar Pradesh,DEORIA,march,mango
Uttar Pradesh,DEORIA,march,potato
Uttar Pradesh,DEORIA,april,tomato
Uttar Pradesh,DEORIA,october,wheat 
Uttar Pradesh,DEORIA,november,bajra
Uttar Pradesh,DEORIA,december,rice
Uttar Pradesh,DEORIA,october,mango
Uttar Pradesh,DEORIA,november,potato
Uttar Pradesh,DEORIA,december,tomato
Uttar Pradesh,DEORIA,october,wheat 
Uttar Pradesh,DEORIA,november,bajra
Uttar Pradesh,DEORIA,january,rice
Uttar Pradesh,DEORIA,february,tomato
Uttar Pradesh,DEORIA,march,wheat 
Uttar Pradesh,DEORIA,september,bajra
Uttar Pradesh,DEORIA,october,rice
Uttar Pradesh,DEORIA,september,mango
Uttar Pradesh,DEORIA,november,potato
Uttar Pradesh,DEORIA,february,tomato
Uttar Pradesh,DEORIA,march,wheat 
Uttar Pradesh,DEORIA,june,bajra
Uttar Pradesh,DEORIA,july,rice
Uttar Pradesh,DEORIA,august,mango
Uttar Pradesh,DEORIA,september,potato
Uttar Pradesh,DEORIA,october,tomato
Uttar Pradesh,DEORIA,november,wheat 
Uttar Pradesh,DEORIA,december,bajra
Uttar Pradesh,DEORIA,october,rice
Uttar Pradesh,DEORIA,september,tomato
Uttar Pradesh,DEORIA,october,wheat 
Uttar Pradesh,DEORIA,november,bajra
Uttar Pradesh,DEORIA,august,rice
Uttar Pradesh,DEORIA,september,mango
Uttar Pradesh,DEORIA,october,potato
Uttar Pradesh,DEORIA,november,tomato
Uttar Pradesh,DEORIA,january,wheat 
Uttar Pradesh,DEORIA,october,bajra
Uttar Pradesh,DEORIA,november,rice
Uttar Pradesh,ETAH,january,mango
Uttar Pradesh,ETAH,february,potato
Uttar Pradesh,ETAH,march,tomato
Uttar Pradesh,ETAH,april,wheat 
Uttar Pradesh,ETAH,may,bajra
Uttar Pradesh,ETAH,june,rice
Uttar Pradesh,ETAH,july,tomato
Uttar Pradesh,ETAH,august,wheat 
Uttar Pradesh,ETAH,september,bajra
Uttar Pradesh,ETAH,october,rice
Uttar Pradesh,ETAH,november,mango
Uttar Pradesh,ETAH,december,potato
Uttar Pradesh,ETAH,march,tomato
Uttar Pradesh,ETAH,june,wheat 
